Key,English,French,German,Italian,Portuguese,Spanish,Russian,Japanese,Chinese
DLG_ORACLE3_4,For once something went smoothly? I'm impressed.,Pour une fois qu'une chose se passe sans encombre.,Zum ersten Mal ist etwas glatt gelaufen.,Almeno per una volta le cose sono andate lisce.,"Alguma coisa foi fácil, para variar.","Por fin, algo que sale bien.",Хоть раз что-то сработало без косяков.,今回は物事がスムーズにいったわ。,终于顺利了一次。
DLG_ORACLE3_17,I'll get your daughter. Hold on.,Je vais chercher ta fille. Attends.,Ich werde deine Tochter holen. Halte durch.,Chiamo tua figlia. Attendi in linea.,Vou chamar sua filha. Espere.,Traeré a tu hija. Aguarda.,Я позову твою дочь. Ожидай.,"あなたの娘に会わせるわ。
少し待ってて。",我去叫你女儿，稍等。
DLG_ORACLE3_6,"Mom, we are being ... evacuated to somewhere safer. It's gonna take a while, though.","Maman, on est... en train d'être évacués en lieu sûr. Mais ça risque de prendre du temps.","Mom, wir werden ... an einen sichereren Ort evakuiert. Es wird aber eine Weile dauern.","Mamma, ci stanno… evacuando in un luogo più sicuro. Ci vorrà del tempo, temo.","Mamãe, estamos sendo... evacuados para um lugar seguro. Mas vai demorar um pouco.","Mamá, nos están... evacuando a un sitio más seguro. Llevará un tiempo, igual.","Мам, нас эвакуируют... в более безопасное место. Но это может занять время.","ママ、私たちは......もっと安全な
どこかへと避難するところよ。
もうしばらく時間はかかりそうだけど。",妈，我们要……转移到更安全的地方去了，可能要过一段时间才能再联系了。
DLG_ORACLE3_7,Evacuated to where?,Évacués vers où ?,Evakuiert wohin?,Evacuati dove?,Evacuados para onde?,¿Adónde los llevan?,Эвакуируют — куда?,どこに避難するつもりなの？,转移到哪里？
DLG_ORACLE3_15,Hammond showed me some of the things you've done since ... I left.,Hammond m'a montré ce que tu as accompli depuis que... je suis partie.,"Hammond hat mir einige der Dinge gezeigt, die du getan hast, seit ... ich gegangen bin.",La dottoressa Hammond mi ha mostrato alcune delle cose che hai fatto da quando… me ne sono andata.,Hammond me mostrou algumas coisas que você fez desde que eu... fui embora.,Hammond me mostró algunas de las cosas que hiciste desde que... me fui.,"Хаммонд показала мне часть того, что ты сделала после... моего ухода.","ハモンドは、私が…出て行ってから
ママが今までやってきたことを
私にいくつか見せてくれたの。",我……离开之后，你做的事情，哈蒙德告诉我了。
DLG_ORACLE3_16,I want you to stop blaming yourself over what happened to me.,Je veux que tu cesses de culpabiliser pour ce qui m'est arrivé.,"Ich möchte, dass du aufhörst, dir Vorwürfe zu machen, wegen dem, was mir passiert ist.",Voglio che tu la smetta di incolpare te stessa per quello che mi è successo.,Quero que você pare de se culpar pelo que aconteceu comigo.,Quiero que dejes de culparte por lo que me pasó.,"Я хочу, чтобы ты прекратила винить себя за то, что случилось со мной.",私のことで、もう自分を責めないで。,你不要再为我的事情自责了。
DLG_ORACLE3_18,"Thanks to you, I'm going to be just fine.","Grâce à ma mère, une vraie héroïne, je m'en sors bien.","Dank meiner Mom, die eine Heldin ist, wird es mir gut gehen.","Grazie all'eroismo di mia mamma, io riuscirò a cavarmela.","Eu vou ficar bem, porque minha mãe é uma heroína.","Mi mamá es una heroína, y gracias a ella voy a estar bien.","Поскольку моя мама — героиня, со мной все будет хорошо.","ママがヒーローになってくれたおかげで、
これからは私ももう大丈夫だよ。",我妈是个大英雄，所以我肯定不会有事。
DLG_ORACLE3_14,That doesn't answer my question.,Ça ne répond pas à ma question.,Das ist keine Antwort auf meine Frage.,Questo non risponde alla mia domanda.,Isso não responde minha pergunta.,Eso no responde mi pregunta.,Ты не ответила на мой вопрос.,質問の答えになってないわ。,你不要答非所问。
DLG_ORACLE3_8,"There's no time. But we'll see each other again, eventually, I know it.","Pas le temps. Mais, on se reverra, à la fin. J'en suis convaincue.","Wir haben keine Zeit mehr. Aber wir werden uns wiedersehen, irgendwann, ich weiß es.","Non c'è tempo. Ma un giorno ci rivedremo, me lo sento.","Não há tempo. Mas nos veremos de novo, eventualmente. Eu sei.","No hay tiempo. Pero volveremos a vernos en algún momento, lo sé.",Времени в обрез. Но мы рано или поздно встретимся. Я знаю.,"もう時間が無い。
でもまたそのうち会えるわ。
私には分かるの。",没时间说了，但是我们早晚会团聚，肯定的。
DLG_ORACLE3_9,Samara ... I'm sorry.,Samara... Excuse-moi...,Samara ... Es tut mir leid.,Samara… mi dispiace.,Samara... me desculpe.,Samara... Lo siento.,Самара... Прости.,サマーラ…ごめんなさい。,萨玛拉……我对不起你。
DLG_ORACLE3_10,It's Hammond again. Samara had to go. But they're letting me stay longer so I can make sure things are working properly.,C'est Hammond. Samara a dû partir. Mais ils me laissent rester un peu pour m'assurer que tout fonctionne.,"Ich bin’s wieder, Hammond. Samara musste gehen. Aber sie lassen mich länger bleiben, damit ich sicherstellen kann, dass alles richtig funktioniert.",Sono di nuovo Hammond. Samara è dovuta andar via. Ma mi lasceranno stare qui ancora un po' in modo che possa assicurarmi che le cose funzionino a dovere.,"É a Hammond de novo. Samara teve que ir. Mas eles me deixaram ficar mais um pouco, para garantir que as coisas vão funcionar como devem.","Es Hammond, de nuevo. Samara tuvo que irse. Pero me dejarán quedarme un poco más para comprobar que todo funcione bien.","Это снова Хаммонд. Самаре пришлось уйти. Но они разрешили мне остаться подольше, чтобы удостовериться, что все работает как надо.","インドラ、ハモンドよ。
サマーラはもう行ったわ。
私は長居できるようになったから、
物事が正しい方向に進んでるか
確認するわ。",我哈蒙德，萨玛拉得走了，他们把我留下来了，让我把事情都安排好再走。
DLG_ORACLE3_11,I ... okay.,Je... d'accord.,Ich ... okay.,Io… ok.,Eu... tudo bem.,Yo... Bueno.,Я... ладно.,ええ…分かった。,我……好。
DLG_ORACLE3_19,Once you leave I'm going to deactivate the portal you came through. It's too much of a risk that somone could undo what we've accomplished.,"Quand tu seras partie, je désactiverai le portail que tu as emprunté. On ne peut pas risquer que quelqu'un détruise tout ce qu'on a accompli.","Sobald du gehst, werde ich das Portal, durch das du gekommen bist, deaktivieren. Es ist ein zu großes Risiko, dass jemand das, was wir erreicht haben, wieder rückgängig machen könnte.","Non appena sarai andata via, disattiverò il portale da cui sei arrivata. Non possiamo correre il rischio che qualcuno possa vanificare ciò che abbiamo ottenuto.","Quando você sair, vou desativar o portal que você usou para atravessar. É um risco muito grande que alguém possa desfazer o que você fez.","Cuando te vayas, voy a desactivar el portal que usaste. No podemos correr el riesgo de que alguien eche a perder todo lo que logramos.","Как только ты уйдешь, я отключу портал, через который ты пришла. Риск того, что кто-нибудь может отменить все, что мы сделали, слишком велик.","あなたがここを出たタイミングで、
ここへのポータルを無効化するわ。
私たちがやり遂げたことを誰かに
台無しにされるリスクがあるから。",等你离开这里，我就把那道传送门关了。免得有人过来，破坏了我们的成果，那就不好了。
DLG_ORACLE3_20,"I'm trying to get the ansible at 44,10 back online so we can still communicate.","Je vais essayer de remettre en ligne l'ansible à 44,10 pour qu'on puisse encore communiquer.","Ich versuche, das Ansible auf 44,10 wieder online zu bekommen, damit wir weiterhin kommunizieren können.","Sto cercando di far tornare online l'ansible a 44,10. In questo modo potremo continuare a comunicare.","Estou tentando colocar o ansible em 44, 10 de volta online para que possamos continuar nos comunicando.",Estoy intentando reconectar el ansible del sector 44-10 para que podamos seguir en contacto.,"Я пытаюсь сделать так, чтобы ансибль в 44,10 снова был онлайн, чтобы мы все же могли переговариваться.","セクター４４、１０の
アンシブルをオンライン化して、
通信可能にしているところよ。","我在想办法重新启动44,10的安塞波，那样的话，我们就还能再联络。"
DLG_ORACLE3_21,This has been a lot to take in. I think I need to be alone now.,"C'est beaucoup de choses à encaisser. Je crois que j'ai besoin d'être seule, pour l'instant.","Das war eine Menge zu verkraften. Ich glaube, ich muss jetzt allein sein.","Sono tante cose da digerire. Credo di dover restare da sola, ora.",É muita coisa para digerir. Acho que preciso ficar um pouco sozinha.,Todo esto fue mucho que procesar de golpe. Creo que necesito estar sola.,"Столько новой информации. Кажется, мне нужно побыть одной.","今たくさんのことで頭がいっぱいだわ。
少しの間１人にしてほしいかも。",信息量太大，我现在需要消化一下，之后再联系。
DLG_ORACLE3_22,"Understandable. Be safe, Indra.","C'est compréhensible. Sois prudente, Indra.","Verständlich. Pass auf dich auf, Indra.","Comprensibile. Abbi cura di te, Indra.","Eu entendo. Se cuide, Indra.","Lo entiendo. Cuídate, Indra.","Понимаю. Береги себя, Индра.",分かった。気をつけてね、インドラ。,非常理解，因德拉，注意安全。
DLG_MERIDIANBASEMENT1_0,So what's this one do?,"Alors, à quoi ça sert ?","Und, was macht das hier?","Allora, questo cosa fa?","Então, o que esse faz?",¿Y este qué hace?,"Так, и что эта штука делает?",これは何に使われていたの？,那这个又是什么用途？
DLG_MERIDIANBASEMENT1_1,Nobody knows. Actually it was never lit up like this before.,"Nul ne sait. D'ailleurs, il n'a jamais brillé autant avant.",Das weiß niemand. Eigentlich hat es noch nie so geleuchtet.,"Non lo sa nessuno. A dire il vero, non aveva mai brillato così, prima d'ora.","Ninguém sabe? Na verdade, nunca ficou acesso assim.","Nadie lo sabe. De hecho, nunca había estado encendido.","Никто не знает. На самом деле, ее до этого так не зажигали.","何も分からない。前はこんな風に
目に見える場所じゃなかったから。",没人知道，这个东西其实之前从没亮过。
DLG_MERIDIANBASEMENT1_2,"Like I said, the elders believed all this stuff was made by the gods.",Les anciens pensaient que tous ces artéfacts avaient été créés par les dieux.,"Die Ältesten glaubten, dass all dieses Zeug von den Göttern gemacht wurde.",Gli antichi credevano che tutte queste cose fossero creazioni degli dèi.,Os anciões acreditavam que essas coisas foram feitas pelos deuses.,Los ancianos creían que los dioses crearon todas estas cosas.,"Старейшины верили, что это все было создано богами.","長老たちは、これを全部神々が
作りだしたものと信じていたんだ。",上了年纪的人以为这些东西都是神造的。
DLG_MERIDIANBASEMENT1_3,But you know it was probably just made by people.,"Mais c'est probablement juste l'œuvre d'humains, tu sais.","Aber du weißt, dass es wahrscheinlich nur von Menschen gemacht wurde.",Ma tu sai che probabilmente sono state realizzate da umani.,"Mas, você sabe, provavelmente foram feitas por pessoas.","Pero seguro fueron personas, ¿sabes?","Но, конечно, скорее всего, его сделали люди.","でも、おそらく人の手で
作られたものよ。",其实呢，可能都只是人造的。
DLG_REBIRTHROOM_0,This is where we healed our wounded. We could also make copies of soldiers here.,"C'est ici qu'on soignait nos blessés. On pouvait également cloner nos soldats, ici.",Hier haben wir unsere Verwundeten geheilt. Wir konnten hier auch Kopien von Soldaten machen.,Qui è dove curiamo i nostri feriti. Ed è anche dove cloniamo i soldati.,Aqui é onde curávamos nossos feridos. Também podíamos fazer cópias dos soldados.,Aquí es donde curamos a nuestros heridos. También podíamos hacer copias de nuestros soldados.,Тут мы лечили раненых. Здесь так же можно было делать копии солдат.,"ここはケガをした人たちを治していた
場所。兵士のコピーもここで作られて
いたんだ。",这里是我们医治伤员的地方，这里也可以生产相同的士兵。
DLG_REBIRTHROOM_1,It looks like a bomb went off in here.,On dirait qu'une bombe a explosé là-dedans.,"Es sieht aus, als wäre hier eine Bombe eingeschlagen.",Sembra che ci sia scoppiata una bomba.,Parece que uma bomba explodiu aqui.,Parece como si hubiera explotado una bomba.,"Такое чувство, что тут взорвалась бомба.",まるで何かで爆破した後みたいね。,这个地方像是发生过爆炸。
DLG_REBIRTHROOM_2,"After the war, the Lamassu had everyone destroy this stuff.","Après la guerre, le Lamassu a ordonné à tout le monde de détruire ces choses.",Nach dem Krieg ließ der Lamassu alle dieses Zeug zerstören.,"Dopo la guerra, il Lamassu fece distruggere tutto.","Após a guerra, Lamassu ordenou que destruíssem essas coisas.","Tras la guerra, la Lamassu ordenó que se destruyera todo esto.",После войны Ламассу заставил всех тут все уничтожить.,"戦争が終わった後、
ラマッスがみんなに破壊させたんだ。",战争结束之后，拉玛苏让大家销毁了这些东西。
DLG_REBIRTHROOM_3,It's too dangerous or something.,"C'était trop dangereux, une histoire du genre...",Es ist zu gefährlich oder so.,"È troppo pericoloso, pare.","Eram muito perigosas, ou algo assim.",Porque era muy peligroso o algo así.,"Оно было слишком опасным, что-то в этом роде.",あまりにも危険だからって。,说是因为太危险了还是怎么的。
DLG_NOTE28ACQUIRE_0,Hammond ...,Hammond...,Hammond ...,Hammond…,Hammond...,Hammond...,Хаммонд...,ハモンド…,哈蒙德……
DLG_LOSTMERIDIANFOUND_0,"At long last, I can free us from our Primordial bonds.","Enfin, je peux nous délivrer de nos liens primordiaux.",Endlich kann ich uns von unseren urzeitlichen Fesseln befreien.,"Finalmente, posso liberarci dai nostri legami primordiali.","Finalmente, posso nos libertar de nossos laços Primordiais.","Al fin, puedo liberarnos de nuestras ataduras primordiales.",Наконец-то я смогу освободить нас от наших Древних оков.,"長くこの日を待ちわびていた。
原理による束縛から、
遂に私たちは解放される。",过了这么多年，我们终于可以摆脱根植骨髓的这种束缚了。
DLG_LOSTMERIDIANFOUND_1,Now to find the portal to A'ansur.,Allons désormais trouver le portail vers A'ansur.,Jetzt müssen wir das Portal nach A’ansur finden.,E ora cerchiamo il portale per A'ansur.,Agora vamos encontrar o portal para A'ansur.,"Ahora, a buscar el portal a A'ansur.",А теперь пора найти портал в А'ансур.,"今こそアンスルへと続く
ポータルを見つけ出すのよ。",现在该去找阿安苏尔的传送门了。
DLG_LOSTMERIDIAN_18,You have ... to stop her ...,Tu dois... l'arrêter...,Du musst ... sie aufhalten ...,Devi... fermarla…,Você precisa... impedi-la...,Tienes que... detenerla...,Тебе нужно... ее остановить...,彼女を…止めなさい…,一定要……阻止她……
DLG_LOSTMERIDIAN_19,I saw inside her mind ...,J'ai vu dans son esprit...,Ich habe in ihren Geist gesehen ...,Ho letto nella sua mente…,Eu vi dentro da sua mente...,La vi en mi mente...,"Я видела, что у нее на уме...",彼女の頭の中を見たわ…,我看到了她的想法……
DLG_LOSTMERIDIAN_20,"If she destroys A'ansur, it all ends.","Si elle détruit A'ansur, alors tout est fini.","Wenn sie A’ansur vernichtet, ist alles vorbei.","Se distruggerà A'ansur, sarà tutto finito.","Se ela destruir A'ansur, tudo estará acabado.","Si destruye A'ansur, todo acabará.","Если она уничтожит А'ансур, то всему придет конец.","もし、アンスルが破壊されたら
全てが終わる。",如果她毁了阿安苏尔，一切就全完了。
DLG_LOSTMERIDIAN_21,I'll never see ... Samara ...,Je ne reverrai jamais... Samara...,Ich werde niemals ... Samara ...,Non vedrò mai più… Samara…,Eu nunca verei... Samara...,Nunca veré a... Samara...,И я никогда не увижу... Самару...,サマーラにも…会えなくなる…,我就再也看不到……萨玛拉了……
DLG_LOSTMERIDIAN_2,She's not breathing.,Elle ne respire plus.,Sie atmet nicht mehr.,Non respira.,Ela não está respirando.,No respira.,Она не дышит.,息をしていない。,她没有呼吸。
DLG_LOSTMERIDIAN_23,It seemed like she was back to being ... Indra ... again.,On aurait dit qu'elle était redevenue... Indra...,"Es schien, als wäre sie wieder ... Indra.",Sembrava che fosse diventata di nuovo… Indra.,Parecia que ela voltou a ser... Indra... novamente.,Parecíó que volvía a ser... Indra... otra vez.,"Похоже, она снова... стала... Индрой.",また…インドラに…戻っていたのね。,她好像变回了……因德拉……
DLG_LOSTMERIDIAN_24,And now she's dead? So what does that make me?,"Et à présent, elle est morte ? Qu'est-ce que ça fait de moi ?",Und jetzt ist sie tot? Und was macht das aus mir?,E ora è morta? Quindi questo cosa fa di me?,E agora ela está morta? Então o que isso me torna?,"¿Y ahora está muerta? Entonces, ¿yo qué soy?",Но она мертва? Тогда что же я теперь такое?,"今はもう死んだ状態なの？
私は一体どうなるの？",她已经死了吗？那我现在成了什么？
DLG_LOSTMERIDIAN_3,And that big red thing - is that the Lost Siuna?,"Ce gros truc rouge, ça doit être le Siuna.",Das große rote Ding – das muss die Siuna sein.,Quell'enorme coso rosso - dev'essere il Siuna.,Aquela coisa grande e vermelha - deve ser a Siuna.,Esa cosa roja enorme... debe ser la siuna.,"Большая красная штуковина. Видимо, это Сиуна.","あの赤くて大きいのが、
シウナで間違いないよ。",刚才那个红色的庞然大物，肯定就是休纳。
DLG_LOSTMERIDIAN_22,An empty body just waiting for an Arm to take over.,Un corps vide attendant juste une Arme.,"Ein leerer Körper, der nur darauf wartet, dass eine Waffe ihn übernimmt.",Un corpo vuoto che aspetta solo un Braccio che ne prenda il controllo.,"Um corpo vazio, esperando alguma Arma tomá-lo.",Un cuerpo vacío a la espera de que un brazo lo controle.,"Пустое тело так и ждет того, чтобы его захватила Рука.","アームが乗り移ることをただ待ちわる
だけの魂の無い肉体。",一具空壳，等待神器附身。
DLG_LOSTMERIDIAN_25,And that A'ansur place is supposed to have more of them.,"Et cet endroit, A'ansur, est censé en renfermer d'autres.",Und dieser A’ansur-Ort soll noch mehr von ihnen haben.,E in quel posto di nome A'ansur dovrebbero essercene molti altri.,E aquele lugar em A'ansur deve ter mais delas.,"Y se supone que ese lugar, A'ansur, tiene más de esas.",И в этом их А'ансуре должно быть больше этих штук.,"アンスルにはそんなものが
まだたくさんあるなんて。",那个叫阿安苏尔的地方应该还有很多这种空壳。
DLG_LOSTMERIDIAN_15,Do you think Amashilama really wants to destroy the world?,Tu crois qu'Amashilama souhaite réellement détruire le monde ?,"Glaubst du, Amashilama will wirklich die Welt zerstören?",Credi che Amashilama voglia davvero distruggere il mondo?,Você acha que Amashilama quer mesmo destruir o mundo?,¿Crees que Amashilama de verdad planea destruir el mundo?,"Думаешь, Амашилама и правда хочет уничтожить мир?","アマシラーマは
本当にアンスルを滅ぼしたいのかな？",你觉得阿玛希拉玛真的是想毁灭这个世界吗？
DLG_LOSTMERIDIAN_16,I'm not sure that's what she means to happen.,Je ne sais pas trop si c'est ce qu'elle veut.,"Ich bin mir nicht sicher, ob sie das vorhat.",Non sono sicura che sia questa la sua volontà.,Não sei se ela sabe que isso é o que vai acontecer.,No creo que esa sea su verdadera intención.,"Мне не кажется, что она желает именно этого.","それが本当に彼女がやりたいことか
どうなのかは分からない。",感觉并不是她的初衷。
DLG_LOSTMERIDIAN_17,"Though I don't exactly want to find out if she's right, either.","Mais, je n'ai pas tellement envie de savoir si elle a raison, non plus.","Obwohl ich auch nicht unbedingt herausfinden will, ob sie recht hat.",Ma proprio non voglio dover scoprire se ha ragione o torto.,Mas também não quero descobrir se ela está certa.,"Pero bueno, tampoco esperaré para averiguarlo.","Хотя мне не очень-то хочется узнать, права ли она.","それに私は彼女が正しいかどうかを
知りたいわけでじゃない。",不过我也不想知道她的初衷合不合理。
DLG_ARMTILHARACQUIRE_0,"I am Tilhar. With me you become as a cloud, able to pass through cracks and grates.","Je suis Tilhar. Avec moi, tu deviens comme un nuage, capable de traverser les fissures et les grilles.","Ich bin Tilhar. Mit mir wirst du zu einer Wolke, die durch Risse und Gitter gehen kann.","Sono Tilhar. Con me diventerai come una nuvola, e sarai in grado di attraversare crepe e grate.","Eu sou Tilhar. Comigo, você se torna uma nuvem, capaz de atravessar rachaduras e grades.","Soy Tilhar. Conmigo, te vuelves una nube capaz de atravesar agujeros y rejas.","Я Тилхар. С моей помощью ты станешь облаком, способным проходить через трещины и решетки.","私はティルハール。
私がいることであなたは雲の如く
裂け目や格子の隙間を
通り抜ける力が得られよう。",我是提尔哈。有了我，你便可以变成云朵，可以穿过缝隙与栅栏。
DLG_ARMTILHARACQUIRE_1,I've been seeing gratings all over since I arrived. It's like a damn motif.,Je vois des tas de grilles depuis mon arrivée. C'est comme un foutu thème.,"Seit ich angekommen bin, sehe ich überall Gitter. Es ist wie ein verdammtes Motiv.",Non vedo altro che grate sin da quando sono arrivata qui. È un motivo dannatamente ricorrente.,Eu vi grades em todo lugar desde que cheguei aqui. É tipo o tema desse lugar.,Vi rejas por todos lados desde que llegué. Parece como si alguien se hubiera obsesionado con ellas.,Да тут повсюду эти решетки. Какой-то прямо повторяющийся мотив.,"悪趣味なモチーフみたいな格子なら
ここに来てからあちこちで見たわ。
",我到了这地方之后，看到到处都是栅栏，像是某种装饰。
DLG_ARMTILHARACQUIRE_3,"Indeed, these barriers are one of the ways the Wielders were finally able to entrap and vanquish the Udug.","En effet, ces barrières sont un des moyens qui ont enfin permis aux Hérauts d'emprisonner et de vaincre les Udug.","In der Tat sind diese Barrieren eine der Möglichkeiten, mit denen die Träger endlich die Udug einfangen und verschlingen konnten.",È vero. Quelle barriere sono uno dei sistemi con cui i Portatori sono stati finalmente in grado di intrappolare e sconfiggere gli Udug.,"De fato, essas barreiras são uma das maneiras que os Portadores criaram para finalmente prender e exterminar os Udug.","Sí, esas barreras fueron una de las maneras en las que los canalizadores lograron atrapar y aniquilar a los udugs.","Именно, с их помощью у Владельцев наконец-то получилось обуздать и покорить Удуг.","いかにも。
この地にある格子は行使者が
ウトゥックを捕まえて閉じ込める
手段とし利用するためのものだ。",没错，众多持者当初也正是依靠这些栅栏困住了乌图库，将其彻底消灭。
DLG_ORACLETERMINAL3_0,"Wielder, we are in grave danger.","Héraldesse, nous courrons un grave danger.","Träger, wir sind in großer Gefahr.","Portatore, siamo in grave pericolo.","Portadora, você está em grande perigo.","Canalizadora, estamos en grave peligro.","Владелица, мы в большой беде.","行使者よ、我々に
重大なる危機が迫っています。",持者，我们非常危险。
DLG_ORACLETERMINAL3_1,I saw ... she said is looking for the portal to A'ansur.,J'ai vu... Elle a dit qu'elle allait chercher le portail vers A'ansur.,"Ich sah ... sie sagte, sie sucht das Portal nach A’ansur.",Ho visto… ha detto che sta cercando il portale per A'ansur.,Eu vi... ela disse que está procurando o portal para A'ansur.,Lo vi... Dijo que está buscando el portal a A'ansur.,"Я видела... Она сказала, что отправилась на поиски портала в А'ансур.","ええ......アマシラーマは
アンスルへのポータルを
探すと言っていたわ。",我看到……她说在找阿安苏尔的传送门。
DLG_ORACLETERMINAL3_3,"Yes, she means to obtain the rest of the Siuna cache.","Oui, elle a l'intention de trouver les autres caches des Siuna.","Ja, sie will sich den Rest des Siuna-Arsenals beschaffen.","Sì, intende impadronirsi di tutto l'arsenale di Siuna.","Sim, ela quer encontrar o resta da reserva de Siuna.","Sí, quiere obtener el resto del depósito de las siunas.","Да, она хочет заполучить остальные Сиуны.","そうです、彼女の目的は残りの
シウナを手に入れること。",对，她希望获得所有休纳。
DLG_ORACLETERMINAL4_21,Then she will destroy our mother world with a legion of Arms.,"Ensuite, elle anéantira notre monde d'origine avec une légion d'Armes.",Dann wird sie unsere Mutterwelt mit einer Legion von Waffen zerstören.,Poi distruggerà il nostro mondo madre con una legione di Braccia.,Então ela destruitá nosso mundo de origem com uma legião de Armas.,"Luego, destruirá nuestro mundo madre con una legión de brazos.",Тогда она сможет уничтожить наш матерь-мир с помощью легиона Рук.,"そしてアームの軍勢とともに
母なる世界を破壊する
つもりです。",然后就会率领神器军团，毁灭我们的母界。
DLG_ORACLETERMINAL3_5,I think you need to explain a bit what this means.,Je pense qu'il faut m'expliquer un peu ce que ça signifie.,"Ich denke, du musst ein wenig erklären, was das bedeutet.",Credo che tu debba spiegarmi un po' meglio cosa significa.,Acho que você precisa explicar o significado disso um pouco melhor.,Creo que tienes que explicar un poco qué significa eso.,"Мне кажется, что вот тут лучше бы объяснить поподробнее.","それがどういうことなのか、
もう少し説明してちょうだい。",母界毁灭会有怎样的后果？你可能需要稍微解释一下。
DLG_ORACLETERMINAL3_7,"In the same way that destroying the Universe would mean destroying all the planets within the universe, destroying the A'ansur will destroy all the universes within it.","De la même façon que détruire l'Univers détruirait toutes les planètes qui s'y trouvent, détruire l'A'ansur détruirait également tous les Univers qui sont à l'intérieur.","Genauso wie die Zerstörung des Universums die Zerstörung aller Planeten innerhalb des Universums bedeuten würde, wird die Zerstörung von A’ansur alle Universen innerhalb von ihr zerstören.","Nello stesso modo in cui distruggere l'universo significherebbe distruggere tutti i pianeti all'interno di esso, distruggere l'A'ansur vorrebbe dire distruggere tutti gli universi che lo compongono.","Da mesma maneira que destruir o universo significaria a destruição de todos os planetas nele contidos, destruir A'ansur significa a destruição de todos os universos dentro dele.","Del mismo modo en que destruir el universo significaría la destrucción de todos los planetas que contiene, destruir A'ansur implica la muerte de todos los universos que habitan en su interior.","Как уничтожение всех планет во Вселенной означает уничтожение самой вселенной, так и уничтожение А'ансура уничтожит все вселенные внутри него.","宇宙を破壊すれば、その中に
ある全ての星が破壊されます。
それと同じように、アンスルを
破壊すれば、その範疇にある
万物全てが破壊されるという
ことです。",阿安苏尔相当于宇宙的宇宙，毁灭了这个母界，其中的所有宇宙就会随之毁灭。
DLG_ORACLETERMINAL3_8,And what sort of insanity makes her think this is a good idea?,Et quelle sorte de folie lui fait croire que c'est une bonne idée ?,"Und welche Art von Wahnsinn lässt sie glauben, dass dies eine gute Idee ist?",E quale sorta di follia le fa pensare che sia una buona idea?,E que tipo de loucura faz ela pensar que isso é uma boa ideia?,¿Y qué clase de demencia le hace pensar que eso sería buena idea?,"Какое такое безумие заставило ее думать, что это хорошая идея?","彼女にとってそれが最善だと
考えるようになったきっかけは？",那她是疯了么？为什么想这样解放世界？
DLG_ORACLETERMINAL3_9,She believes in that this universe can somehow survive independently of the mother.,Elle croit que cet univers peut survivre indépendamment de son origine.,"Sie glaubt daran, dass dieses Universum irgendwie unabhängig von der Mutter überleben kann.",Lei crede che questo universo possa in qualche modo sopravvivere indipendentemente dal mondo madre.,"Ela acredita que, de alguma forma, este universo pode sobreviver, independente do que aconteça com a origem.",Cree que este universo puede sobrevivir de manera independiente del mundo madre.,"Она верит, что вселенная каким-то образом сможет выжить без матери.","彼女は、この世界が
母なる世界から離れても
生き延びることが
できると信じています。",因为她觉得就算母界毁灭，这一个宇宙也会由于某些原因而幸存下来。
DLG_ORACLETERMINAL3_10,"Indra, it is paramount that you stop her.","Indra, c'est d'une importance capitale : tu dois l'arrêter.","Indra, es ist von größter Wichtigkeit, dass du sie aufhältst.","Indra, è fondamentale che tu riesca a fermarla.","Indra, é fundamental que você a impeça.","Indra, es crucial que la detengas.","Индра, чрезвычайно важно, чтобы ты остановила ее.","インドラよ、絶対に彼女を
止めなければなりません。",因德拉，无论怎样，你必须阻止她。
DLG_ORACLETERMINAL3_11,"At the portal to the Siuna cache is an undetonated storm/breach bomb left over from the war.
 All that is needed is for you to activate it.","Au portail vers la cache des Siuna se trouve une bombe des tempêtes qui n'a pas encore explosé, un reste de la guerre. 
Ta tâche est de l'activer.","Am Portal zum Siuna-Arsenal befindet sich eine nicht gezündete Sturm/Bruch-Bombe, die aus dem Krieg übrig geblieben ist.
 Du musst sie nur noch aktivieren.","Al portale dell'arsenale di Siuna c'è una bomba-tempesta non detonata lasciata lì dai tempi della guerra. 
 Abbiamo solo bisogno che tu la inneschi.","No portal que leva à reserva de Siuna há uma bomba de ruptura/tempestade da época da guerra.
 Você só precisa ativá-la.","En el portal al depósito de las siunas hay una bomba tempestad/brecha sin detonar que quedó de la guerra.
  Todo lo que tienes que hacer es activarla.","И портал к запасам Сиун — это неразорвавшаяся штормовая бомба, оставшаяся после войны.
Тебе осталось лишь ее активировать.","シウナが隠された場所への
入り口に、戦争時に残された
ストーム/ブリーチボム
があります。","你找到封存休纳的那个世界的传送门之后，会看到门口有一颗尚未引爆的风暴/隙界炸弹，这是上古战争遗留下来的东西。
只要将它引爆就行了。"
DLG_ORACLETERMINAL3_12,Where is it?,Où est-elle ?,Wo ist sie?,Dove si trova?,Onde ela está?,¿Dónde está?,Где он?,それはどこなの？,炸弹在什么地方？
DLG_ORACLETERMINAL3_14,"In sector 43, 18, beneath your peoples' research base.","Dans le secteur 43, 18, sous la base de recherche de ton peuple.","In Sektor 43, 18, unter der Forschungsbasis deines Volkes.","Nel settore 43, 18, sotto la base di ricerca della tua gente.","No setor 43, 18, abaixo da base de pesquisa das pessoas.","En el sector 43-18, debajo de la base de investigación de tu gente.","В секторе 43, 18, под исследовательской базой твоего народа.","セクター４３、１８です。
あなたたちの仲間の
研究基地の真下です。","43,18区，就在你们科研基地下方。"
